place_id,name,category,address,road_address,x,y,visitor_review,blog_review,phone,distance,area,search_query,source_file,dong,category_main,total_review
1981760063,체리 스튜디오,"문화,예술인",서울특별시 용산구 소월로40길 38-12 3층,소월로40길 38-12 3층,126.9911481,37.541618,0.0,0.0,,6.0km,이태원한남,이태원 문화,culture_data.csv,이태원2동,창작·공방,0.0
21230191,올재,"문화,예술",서울특별시 용산구 녹사평대로26길 90-5 L166호,녹사평대로26길 90-5 L166호,126.9945259,37.5311626,1.0,0.0,,4.9km,이태원한남,이태원 문화,culture_data.csv,이태원1동,복합·체험,1.0
1559517932,미기갤러리,"갤러리,화랑",서울특별시 용산구 녹사평대로46길 34-2 2층,녹사평대로46길 34-2 2층,126.9886095,37.5374445,0.0,59.0,,5.5km,이태원한남,이태원 문화,culture_data.csv,이태원2동,전시·갤러리,59.0
1682830714,인가희갤러리,"갤러리,화랑",서울특별시 용산구 소월로44길 29 102호,소월로44길 29 102호,126.9929729,37.5415896,0.0,12.0,,6.0km,이태원한남,이태원 문화,culture_data.csv,이태원2동,전시·갤러리,12.0
1795949798,갤러리세빈,"갤러리,화랑",서울특별시 용산구 회나무로13가길 20,회나무로13가길 20,126.9906779,37.5408246,1.0,28.0,,5.9km,이태원한남,이태원 문화,culture_data.csv,이태원2동,전시·갤러리,29.0
11530165,박여숙화랑,"갤러리,화랑",서울특별시 용산구 소월로38길 30-34 박여숙화랑,소월로38길 30-34 박여숙화랑,126.9902292,37.5441105,1.0,49.0,02-549-7576,6.2km,이태원한남,이태원 문화,culture_data.csv,이태원2동,전시·갤러리,50.0
37786934,브라이틀링타운하우스 한남,복합문화공간,서울특별시 용산구 녹사평대로 132,녹사평대로 132,126.9910408,37.5306348,7.0,23.0,,4.8km,이태원한남,이태원 문화,culture_data.csv,이태원1동,복합·체험,30.0
2044402567,1289 벙커,"갤러리,화랑",서울특별시 용산구 이태원로 174,이태원로 174,126.9932445,37.5342786,0.0,2.0,,5.2km,이태원한남,이태원 문화,culture_data.csv,이태원1동,전시·갤러리,2.0
37263986,갤러리오,"갤러리,화랑",서울특별시 용산구 녹사평대로46길 33,녹사평대로46길 33,126.9885767,37.5376074,0.0,42.0,02-549-2891,5.5km,이태원한남,이태원 문화,culture_data.csv,이태원2동,전시·갤러리,42.0
1826589650,갤러리자유,"갤러리,화랑",서울특별시 용산구 녹사평대로32길 8 1층,녹사평대로32길 8 1층,126.9893243,37.5335011,0.0,98.0,,5.1km,이태원한남,이태원 문화,culture_data.csv,이태원1동,전시·갤러리,98.0
1553931413,아트스토리자리,"갤러리,화랑",서울특별시 용산구 이태원로27가길 54-14 1층 (주차장 우측 유리문),이태원로27가길 54-14 1층 (주차장 우측 유리문),126.9920362,37.5354724,10.0,51.0,,5.3km,이태원한남,이태원 문화,culture_data.csv,이태원1동,전시·갤러리,61.0
2035905940,스페이스 안녕,"갤러리,화랑",서울특별시 용산구 소월로44길 23 전층,소월로44길 23 전층,126.9931923,37.5418072,0.0,3.0,,6.0km,이태원한남,이태원 문화,culture_data.csv,이태원2동,전시·갤러리,3.0
2009002162,BITES,문화시설,서울특별시 용산구 보광로60길 14-18 지하 1층,보광로60길 14-18 지하 1층,126.9949683,37.5335349,3.0,2.0,,5.2km,이태원한남,이태원 문화,culture_data.csv,이태원1동,복합·체험,5.0
1568040663,스페이스 문정,"갤러리,화랑",서울특별시 용산구 회나무로26길 42 B1,회나무로26길 42 B1,126.989837,37.5386791,1.0,8.0,,5.6km,이태원한남,이태원 문화,culture_data.csv,이태원2동,전시·갤러리,9.0
38514039,이호갤러리 서울,"갤러리,화랑",서울특별시 용산구 회나무로13가길 25-1 이호갤러리서울,회나무로13가길 25-1 이호갤러리서울,126.9910127,37.5411531,10.0,5.0,,5.9km,이태원한남,이태원 문화,culture_data.csv,이태원2동,전시·갤러리,15.0
1064965582,토마스 파크 클럼지 플레이스,"갤러리,화랑",서울특별시 용산구 이태원로 199 4층,이태원로 199 4층,126.9962052,37.5348308,4.0,22.0,,5.3km,이태원한남,이태원 문화,culture_data.csv,이태원1동,전시·갤러리,26.0
1591999122,에디트프로젝트,"갤러리,화랑",서울특별시 용산구 회나무로44길 52 1층,회나무로44길 52 1층,126.9952806,37.5391022,0.0,10.0,02-749-1452,5.8km,이태원한남,이태원 문화,culture_data.csv,이태원2동,전시·갤러리,10.0
1195988908,에코비전랩,"문화,예술단체",서울특별시 용산구 회나무로 34 3층,회나무로 34 3층,126.9903784,37.539626,0.0,0.0,,5.7km,이태원한남,이태원 문화,culture_data.csv,이태원2동,창작·공방,0.0
1774216542,틴톡 TINTALK,"문화,예술단체",서울특별시 용산구 우사단로12길 16,우사단로12길 16,126.9965162,37.5335056,0.0,0.0,070-8119-7448,5.2km,이태원한남,이태원 문화,culture_data.csv,이태원1동,창작·공방,0.0
38515147,이슬람거리,문화거리,서울특별시 용산구 이태원동,,126.9966393,37.5331625,0.0,14.0,,5.2km,이태원한남,이태원 문화,culture_data.csv,이태원1동,복합·체험,14.0
688039321,NEW KIDS,"박람회,전시회",서울특별시 용산구 회나무로 15,회나무로 15,126.9883555,37.5388732,12.0,0.0,02-2017-0523,5.6km,이태원한남,이태원 문화,culture_data.csv,이태원2동,전시·갤러리,12.0
38300007,백해영갤러리,"갤러리,화랑",서울특별시 용산구 이태원로27길 77,이태원로27길 77,126.9948875,37.5365083,0.0,9.0,02-796-9347,5.5km,이태원한남,이태원 문화,culture_data.csv,이태원1동,전시·갤러리,9.0
2094168448,제3의 집,"공연,연극시설",서울특별시 용산구 녹사평대로26길 84-3 제1호,녹사평대로26길 84-3 제1호,126.9942752,37.5312688,0.0,4.0,,4.9km,이태원한남,이태원 문화,culture_data.csv,이태원1동,공연·극장,4.0
1281199491,보혜미안갤러리,"갤러리,화랑",서울특별시 용산구 소월로 314,소월로 314,126.9962088,37.5413814,1.0,3.0,02-790-1222,6.0km,이태원한남,이태원 문화,culture_data.csv,이태원2동,전시·갤러리,4.0
2074763674,드레스룸,복합문화공간,서울특별시 용산구 이태원로 164 지층,이태원로 164 지층,126.9920843,37.5341906,151.0,0.0,,5.2km,이태원한남,이태원 문화,culture_data.csv,이태원1동,복합·체험,151.0
1529922823,아뜰리에 키마,"갤러리,화랑","서울특별시 용산구 녹사평대로32길 47 1층, 102호","녹사평대로32길 47 1층, 102호",126.9907874,37.5326681,0.0,11.0,,5.0km,이태원한남,이태원 문화,culture_data.csv,이태원1동,전시·갤러리,11.0
11620431,어반아트,"갤러리,화랑",서울특별시 용산구 소월로44길 7,소월로44길 7,126.9927463,37.5424256,4.0,4.0,02-511-2931,6.1km,이태원한남,이태원 문화,culture_data.csv,이태원2동,전시·갤러리,8.0
1033794774,갤러리 흐루,"갤러리,화랑",서울특별시 용산구 녹사평대로 210-6,녹사평대로 210-6,126.9873967,37.5363416,0.0,23.0,,5.3km,이태원한남,이태원 문화,culture_data.csv,이태원2동,전시·갤러리,23.0
1463694130,시대사진관,"사진,스튜디오",서울특별시 용산구 녹사평대로 150,녹사평대로 150,126.99049,37.532527,148.0,3.0,02-794-4779,5.0km,이태원한남,이태원 문화,culture_data.csv,이태원1동,창작·공방,151.0
1718876744,스펙트럼갤러리,"갤러리,화랑",서울특별시 용산구 회나무로32길 2-3,회나무로32길 2-3,126.9923505,37.5397679,3.0,13.0,,5.8km,이태원한남,이태원 문화,culture_data.csv,이태원2동,전시·갤러리,16.0
1327237548,부클릿아트홀,"공연,연극시설",서울특별시 용산구 녹사평대로32길 8 지층,녹사평대로32길 8 지층,126.9893243,37.5335011,0.0,2.0,,5.1km,이태원한남,이태원 문화,culture_data.csv,이태원1동,공연·극장,2.0
1489505206,푸드얍 플레이스,복합문화공간,서울특별시 용산구 회나무로42길 60 푸드얍플레이스,회나무로42길 60 푸드얍플레이스,126.9932341,37.5395458,0.0,1.0,,5.8km,이태원한남,이태원 문화,culture_data.csv,이태원2동,복합·체험,1.0
2059581240,빌라더쿠,미술관,서울특별시 용산구 회나무로 67 1층,회나무로 67 1층,126.9941245,37.540362,0.0,0.0,,5.9km,이태원한남,이태원 문화,culture_data.csv,이태원2동,전시·갤러리,0.0
1703114152,저울,"갤러리,화랑",서울특별시 용산구 보광로59길 62 지하 1층,보광로59길 62 지하 1층,126.9906175,37.5337626,0.0,1.0,,5.1km,이태원한남,이태원 문화,culture_data.csv,이태원1동,전시·갤러리,1.0
1261355279,아트딜라이트 갤러리,"갤러리,화랑",서울특별시 용산구 회나무로 7 2층 아트딜라이트,회나무로 7 2층 아트딜라이트,126.9877047,37.5386716,5.0,18.0,,5.6km,이태원한남,이태원 문화,culture_data.csv,이태원2동,전시·갤러리,23.0
